statistical-geography,boundary-url
E14000932,https://raw.githubusercontent.com/digital-land/boundary-collection/master/collection/local-authority/E14000932/index.geojson
E14000933,https://raw.githubusercontent.com/digital-land/boundary-collection/master/collection/local-authority/E14000933/index.geojson
E14000934,https://raw.githubusercontent.com/digital-land/boundary-collection/master/collection/local-authority/E14000934/index.geojson
E14000935,https://raw.githubusercontent.com/digital-land/boundary-collection/master/collection/local-authority/E14000935/index.geojson
E14000936,https://raw.githubusercontent.com/digital-land/boundary-collection/master/collection/local-authority/E14000936/index.geojson
E14000937,https://raw.githubusercontent.com/digital-land/boundary-collection/master/collection/local-authority/E14000937/index.geojson
E14000938,https://raw.githubusercontent.com/digital-land/boundary-collection/master/collection/local-authority/E14000938/index.geojson
E14000939,https://raw.githubusercontent.com/digital-land/boundary-collection/master/collection/local-authority/E14000939/index.geojson
E14000960,https://raw.githubusercontent.com/digital-land/boundary-collection/master/collection/local-authority/E14000960/index.geojson
E14000961,https://raw.githubusercontent.com/digital-land/boundary-collection/master/collection/local-authority/E14000961/index.geojson
E14000962,https://raw.githubusercontent.com/digital-land/boundary-collection/master/collection/local-authority/E14000962/index.geojson
E14000963,https://raw.githubusercontent.com/digital-land/boundary-collection/master/collection/local-authority/E14000963/index.geojson
E14000964,https://raw.githubusercontent.com/digital-land/boundary-collection/master/collection/local-authority/E14000964/index.geojson
E14000965,https://raw.githubusercontent.com/digital-land/boundary-collection/master/collection/local-authority/E14000965/index.geojson
E14000966,https://raw.githubusercontent.com/digital-land/boundary-collection/master/collection/local-authority/E14000966/index.geojson
E14000967,https://raw.githubusercontent.com/digital-land/boundary-collection/master/collection/local-authority/E14000967/index.geojson
E14000968,https://raw.githubusercontent.com/digital-land/boundary-collection/master/collection/local-authority/E14000968/index.geojson
E14000969,https://raw.githubusercontent.com/digital-land/boundary-collection/master/collection/local-authority/E14000969/index.geojson
E14000970,https://raw.githubusercontent.com/digital-land/boundary-collection/master/collection/local-authority/E14000970/index.geojson
E14000971,https://raw.githubusercontent.com/digital-land/boundary-collection/master/collection/local-authority/E14000971/index.geojson
E14000972,https://raw.githubusercontent.com/digital-land/boundary-collection/master/collection/local-authority/E14000972/index.geojson
E14000973,https://raw.githubusercontent.com/digital-land/boundary-collection/master/collection/local-authority/E14000973/index.geojson
E14000974,https://raw.githubusercontent.com/digital-land/boundary-collection/master/collection/local-authority/E14000974/index.geojson
E14000975,https://raw.githubusercontent.com/digital-land/boundary-collection/master/collection/local-authority/E14000975/index.geojson
E14000976,https://raw.githubusercontent.com/digital-land/boundary-collection/master/collection/local-authority/E14000976/index.geojson
E14000977,https://raw.githubusercontent.com/digital-land/boundary-collection/master/collection/local-authority/E14000977/index.geojson
E14000978,https://raw.githubusercontent.com/digital-land/boundary-collection/master/collection/local-authority/E14000978/index.geojson
E14000979,https://raw.githubusercontent.com/digital-land/boundary-collection/master/collection/local-authority/E14000979/index.geojson
E14000980,https://raw.githubusercontent.com/digital-land/boundary-collection/master/collection/local-authority/E14000980/index.geojson
E14000981,https://raw.githubusercontent.com/digital-land/boundary-collection/master/collection/local-authority/E14000981/index.geojson
E14000982,https://raw.githubusercontent.com/digital-land/boundary-collection/master/collection/local-authority/E14000982/index.geojson
E14000983,https://raw.githubusercontent.com/digital-land/boundary-collection/master/collection/local-authority/E14000983/index.geojson
E14000984,https://raw.githubusercontent.com/digital-land/boundary-collection/master/collection/local-authority/E14000984/index.geojson
E14000985,https://raw.githubusercontent.com/digital-land/boundary-collection/master/collection/local-authority/E14000985/index.geojson
E14000986,https://raw.githubusercontent.com/digital-land/boundary-collection/master/collection/local-authority/E14000986/index.geojson
E14000987,https://raw.githubusercontent.com/digital-land/boundary-collection/master/collection/local-authority/E14000987/index.geojson
E14000988,https://raw.githubusercontent.com/digital-land/boundary-collection/master/collection/local-authority/E14000988/index.geojson
E14000989,https://raw.githubusercontent.com/digital-land/boundary-collection/master/collection/local-authority/E14000989/index.geojson
E14001010,https://raw.githubusercontent.com/digital-land/boundary-collection/master/collection/local-authority/E14001010/index.geojson
E14001011,https://raw.githubusercontent.com/digital-land/boundary-collection/master/collection/local-authority/E14001011/index.geojson
E14001012,https://raw.githubusercontent.com/digital-land/boundary-collection/master/collection/local-authority/E14001012/index.geojson
E14001013,https://raw.githubusercontent.com/digital-land/boundary-collection/master/collection/local-authority/E14001013/index.geojson
E14001014,https://raw.githubusercontent.com/digital-land/boundary-collection/master/collection/local-authority/E14001014/index.geojson
E14001015,https://raw.githubusercontent.com/digital-land/boundary-collection/master/collection/local-authority/E14001015/index.geojson
E14001016,https://raw.githubusercontent.com/digital-land/boundary-collection/master/collection/local-authority/E14001016/index.geojson
E14001017,https://raw.githubusercontent.com/digital-land/boundary-collection/master/collection/local-authority/E14001017/index.geojson
E14001018,https://raw.githubusercontent.com/digital-land/boundary-collection/master/collection/local-authority/E14001018/index.geojson
E14001019,https://raw.githubusercontent.com/digital-land/boundary-collection/master/collection/local-authority/E14001019/index.geojson
E14001020,https://raw.githubusercontent.com/digital-land/boundary-collection/master/collection/local-authority/E14001020/index.geojson
E14001021,https://raw.githubusercontent.com/digital-land/boundary-collection/master/collection/local-authority/E14001021/index.geojson
E14001022,https://raw.githubusercontent.com/digital-land/boundary-collection/master/collection/local-authority/E14001022/index.geojson
E14001023,https://raw.githubusercontent.com/digital-land/boundary-collection/master/collection/local-authority/E14001023/index.geojson
E14001024,https://raw.githubusercontent.com/digital-land/boundary-collection/master/collection/local-authority/E14001024/index.geojson
E14001025,https://raw.githubusercontent.com/digital-land/boundary-collection/master/collection/local-authority/E14001025/index.geojson
E14001026,https://raw.githubusercontent.com/digital-land/boundary-collection/master/collection/local-authority/E14001026/index.geojson
E14001027,https://raw.githubusercontent.com/digital-land/boundary-collection/master/collection/local-authority/E14001027/index.geojson
E14001028,https://raw.githubusercontent.com/digital-land/boundary-collection/master/collection/local-authority/E14001028/index.geojson
E14001029,https://raw.githubusercontent.com/digital-land/boundary-collection/master/collection/local-authority/E14001029/index.geojson
E14001000,https://raw.githubusercontent.com/digital-land/boundary-collection/master/collection/local-authority/E14001000/index.geojson
E14001001,https://raw.githubusercontent.com/digital-land/boundary-collection/master/collection/local-authority/E14001001/index.geojson
E14001002,https://raw.githubusercontent.com/digital-land/boundary-collection/master/collection/local-authority/E14001002/index.geojson
E14001003,https://raw.githubusercontent.com/digital-land/boundary-collection/master/collection/local-authority/E14001003/index.geojson
E14001004,https://raw.githubusercontent.com/digital-land/boundary-collection/master/collection/local-authority/E14001004/index.geojson
E14001005,https://raw.githubusercontent.com/digital-land/boundary-collection/master/collection/local-authority/E14001005/index.geojson
E14001006,https://raw.githubusercontent.com/digital-land/boundary-collection/master/collection/local-authority/E14001006/index.geojson
E14001007,https://raw.githubusercontent.com/digital-land/boundary-collection/master/collection/local-authority/E14001007/index.geojson
E14001008,https://raw.githubusercontent.com/digital-land/boundary-collection/master/collection/local-authority/E14001008/index.geojson
E14001009,https://raw.githubusercontent.com/digital-land/boundary-collection/master/collection/local-authority/E14001009/index.geojson
E14000990,https://raw.githubusercontent.com/digital-land/boundary-collection/master/collection/local-authority/E14000990/index.geojson
E14000991,https://raw.githubusercontent.com/digital-land/boundary-collection/master/collection/local-authority/E14000991/index.geojson
E14000992,https://raw.githubusercontent.com/digital-land/boundary-collection/master/collection/local-authority/E14000992/index.geojson
E14000993,https://raw.githubusercontent.com/digital-land/boundary-collection/master/collection/local-authority/E14000993/index.geojson
E14000994,https://raw.githubusercontent.com/digital-land/boundary-collection/master/collection/local-authority/E14000994/index.geojson
E14000995,https://raw.githubusercontent.com/digital-land/boundary-collection/master/collection/local-authority/E14000995/index.geojson
E14000996,https://raw.githubusercontent.com/digital-land/boundary-collection/master/collection/local-authority/E14000996/index.geojson
E14000997,https://raw.githubusercontent.com/digital-land/boundary-collection/master/collection/local-authority/E14000997/index.geojson
E14000998,https://raw.githubusercontent.com/digital-land/boundary-collection/master/collection/local-authority/E14000998/index.geojson
E14000999,https://raw.githubusercontent.com/digital-land/boundary-collection/master/collection/local-authority/E14000999/index.geojson
E14001030,https://raw.githubusercontent.com/digital-land/boundary-collection/master/collection/local-authority/E14001030/index.geojson
E14001031,https://raw.githubusercontent.com/digital-land/boundary-collection/master/collection/local-authority/E14001031/index.geojson
E14001032,https://raw.githubusercontent.com/digital-land/boundary-collection/master/collection/local-authority/E14001032/index.geojson
E14001033,https://raw.githubusercontent.com/digital-land/boundary-collection/master/collection/local-authority/E14001033/index.geojson
E14001034,https://raw.githubusercontent.com/digital-land/boundary-collection/master/collection/local-authority/E14001034/index.geojson
E14001035,https://raw.githubusercontent.com/digital-land/boundary-collection/master/collection/local-authority/E14001035/index.geojson
E14001036,https://raw.githubusercontent.com/digital-land/boundary-collection/master/collection/local-authority/E14001036/index.geojson
E14001037,https://raw.githubusercontent.com/digital-land/boundary-collection/master/collection/local-authority/E14001037/index.geojson
E14001038,https://raw.githubusercontent.com/digital-land/boundary-collection/master/collection/local-authority/E14001038/index.geojson
E14001039,https://raw.githubusercontent.com/digital-land/boundary-collection/master/collection/local-authority/E14001039/index.geojson
E14001040,https://raw.githubusercontent.com/digital-land/boundary-collection/master/collection/local-authority/E14001040/index.geojson
E14001041,https://raw.githubusercontent.com/digital-land/boundary-collection/master/collection/local-authority/E14001041/index.geojson
E14001042,https://raw.githubusercontent.com/digital-land/boundary-collection/master/collection/local-authority/E14001042/index.geojson
E14001043,https://raw.githubusercontent.com/digital-land/boundary-collection/master/collection/local-authority/E14001043/index.geojson
E14001044,https://raw.githubusercontent.com/digital-land/boundary-collection/master/collection/local-authority/E14001044/index.geojson
E14001045,https://raw.githubusercontent.com/digital-land/boundary-collection/master/collection/local-authority/E14001045/index.geojson
E14001046,https://raw.githubusercontent.com/digital-land/boundary-collection/master/collection/local-authority/E14001046/index.geojson
E14001047,https://raw.githubusercontent.com/digital-land/boundary-collection/master/collection/local-authority/E14001047/index.geojson
E14001048,https://raw.githubusercontent.com/digital-land/boundary-collection/master/collection/local-authority/E14001048/index.geojson
E14001049,https://raw.githubusercontent.com/digital-land/boundary-collection/master/collection/local-authority/E14001049/index.geojson
E14001050,https://raw.githubusercontent.com/digital-land/boundary-collection/master/collection/local-authority/E14001050/index.geojson
E14001051,https://raw.githubusercontent.com/digital-land/boundary-collection/master/collection/local-authority/E14001051/index.geojson
E14001052,https://raw.githubusercontent.com/digital-land/boundary-collection/master/collection/local-authority/E14001052/index.geojson
E14001053,https://raw.githubusercontent.com/digital-land/boundary-collection/master/collection/local-authority/E14001053/index.geojson
E14001054,https://raw.githubusercontent.com/digital-land/boundary-collection/master/collection/local-authority/E14001054/index.geojson
E14001055,https://raw.githubusercontent.com/digital-land/boundary-collection/master/collection/local-authority/E14001055/index.geojson
E14001056,https://raw.githubusercontent.com/digital-land/boundary-collection/master/collection/local-authority/E14001056/index.geojson
E14001057,https://raw.githubusercontent.com/digital-land/boundary-collection/master/collection/local-authority/E14001057/index.geojson
E14001058,https://raw.githubusercontent.com/digital-land/boundary-collection/master/collection/local-authority/E14001058/index.geojson
E14001059,https://raw.githubusercontent.com/digital-land/boundary-collection/master/collection/local-authority/E14001059/index.geojson
S14000010,https://raw.githubusercontent.com/digital-land/boundary-collection/master/collection/local-authority/S14000010/index.geojson
S14000011,https://raw.githubusercontent.com/digital-land/boundary-collection/master/collection/local-authority/S14000011/index.geojson
S14000012,https://raw.githubusercontent.com/digital-land/boundary-collection/master/collection/local-authority/S14000012/index.geojson
S14000013,https://raw.githubusercontent.com/digital-land/boundary-collection/master/collection/local-authority/S14000013/index.geojson
S14000014,https://raw.githubusercontent.com/digital-land/boundary-collection/master/collection/local-authority/S14000014/index.geojson
S14000015,https://raw.githubusercontent.com/digital-land/boundary-collection/master/collection/local-authority/S14000015/index.geojson
S14000016,https://raw.githubusercontent.com/digital-land/boundary-collection/master/collection/local-authority/S14000016/index.geojson
S14000017,https://raw.githubusercontent.com/digital-land/boundary-collection/master/collection/local-authority/S14000017/index.geojson
S14000018,https://raw.githubusercontent.com/digital-land/boundary-collection/master/collection/local-authority/S14000018/index.geojson
S14000019,https://raw.githubusercontent.com/digital-land/boundary-collection/master/collection/local-authority/S14000019/index.geojson
E14001060,https://raw.githubusercontent.com/digital-land/boundary-collection/master/collection/local-authority/E14001060/index.geojson
E14001061,https://raw.githubusercontent.com/digital-land/boundary-collection/master/collection/local-authority/E14001061/index.geojson
E14001062,https://raw.githubusercontent.com/digital-land/boundary-collection/master/collection/local-authority/E14001062/index.geojson
N06000001,https://raw.githubusercontent.com/digital-land/boundary-collection/master/collection/local-authority/N06000001/index.geojson
N06000002,https://raw.githubusercontent.com/digital-land/boundary-collection/master/collection/local-authority/N06000002/index.geojson
N06000003,https://raw.githubusercontent.com/digital-land/boundary-collection/master/collection/local-authority/N06000003/index.geojson
N06000004,https://raw.githubusercontent.com/digital-land/boundary-collection/master/collection/local-authority/N06000004/index.geojson
N06000005,https://raw.githubusercontent.com/digital-land/boundary-collection/master/collection/local-authority/N06000005/index.geojson
N06000006,https://raw.githubusercontent.com/digital-land/boundary-collection/master/collection/local-authority/N06000006/index.geojson
N06000007,https://raw.githubusercontent.com/digital-land/boundary-collection/master/collection/local-authority/N06000007/index.geojson
S14000030,https://raw.githubusercontent.com/digital-land/boundary-collection/master/collection/local-authority/S14000030/index.geojson
S14000031,https://raw.githubusercontent.com/digital-land/boundary-collection/master/collection/local-authority/S14000031/index.geojson
S14000032,https://raw.githubusercontent.com/digital-land/boundary-collection/master/collection/local-authority/S14000032/index.geojson
S14000033,https://raw.githubusercontent.com/digital-land/boundary-collection/master/collection/local-authority/S14000033/index.geojson
S14000034,https://raw.githubusercontent.com/digital-land/boundary-collection/master/collection/local-authority/S14000034/index.geojson
S14000035,https://raw.githubusercontent.com/digital-land/boundary-collection/master/collection/local-authority/S14000035/index.geojson
S14000036,https://raw.githubusercontent.com/digital-land/boundary-collection/master/collection/local-authority/S14000036/index.geojson
S14000037,https://raw.githubusercontent.com/digital-land/boundary-collection/master/collection/local-authority/S14000037/index.geojson
S14000038,https://raw.githubusercontent.com/digital-land/boundary-collection/master/collection/local-authority/S14000038/index.geojson
S14000039,https://raw.githubusercontent.com/digital-land/boundary-collection/master/collection/local-authority/S14000039/index.geojson
S14000040,https://raw.githubusercontent.com/digital-land/boundary-collection/master/collection/local-authority/S14000040/index.geojson
S14000041,https://raw.githubusercontent.com/digital-land/boundary-collection/master/collection/local-authority/S14000041/index.geojson
S14000042,https://raw.githubusercontent.com/digital-land/boundary-collection/master/collection/local-authority/S14000042/index.geojson
S14000043,https://raw.githubusercontent.com/digital-land/boundary-collection/master/collection/local-authority/S14000043/index.geojson
S14000044,https://raw.githubusercontent.com/digital-land/boundary-collection/master/collection/local-authority/S14000044/index.geojson
S14000045,https://raw.githubusercontent.com/digital-land/boundary-collection/master/collection/local-authority/S14000045/index.geojson
S14000046,https://raw.githubusercontent.com/digital-land/boundary-collection/master/collection/local-authority/S14000046/index.geojson
S14000047,https://raw.githubusercontent.com/digital-land/boundary-collection/master/collection/local-authority/S14000047/index.geojson
S14000048,https://raw.githubusercontent.com/digital-land/boundary-collection/master/collection/local-authority/S14000048/index.geojson
S14000049,https://raw.githubusercontent.com/digital-land/boundary-collection/master/collection/local-authority/S14000049/index.geojson
N06000008,https://raw.githubusercontent.com/digital-land/boundary-collection/master/collection/local-authority/N06000008/index.geojson
N06000009,https://raw.githubusercontent.com/digital-land/boundary-collection/master/collection/local-authority/N06000009/index.geojson
N06000010,https://raw.githubusercontent.com/digital-land/boundary-collection/master/collection/local-authority/N06000010/index.geojson
N06000011,https://raw.githubusercontent.com/digital-land/boundary-collection/master/collection/local-authority/N06000011/index.geojson
N06000012,https://raw.githubusercontent.com/digital-land/boundary-collection/master/collection/local-authority/N06000012/index.geojson
N06000013,https://raw.githubusercontent.com/digital-land/boundary-collection/master/collection/local-authority/N06000013/index.geojson
N06000014,https://raw.githubusercontent.com/digital-land/boundary-collection/master/collection/local-authority/N06000014/index.geojson
N06000015,https://raw.githubusercontent.com/digital-land/boundary-collection/master/collection/local-authority/N06000015/index.geojson
N06000016,https://raw.githubusercontent.com/digital-land/boundary-collection/master/collection/local-authority/N06000016/index.geojson
N06000017,https://raw.githubusercontent.com/digital-land/boundary-collection/master/collection/local-authority/N06000017/index.geojson
N06000018,https://raw.githubusercontent.com/digital-land/boundary-collection/master/collection/local-authority/N06000018/index.geojson
S14000001,https://raw.githubusercontent.com/digital-land/boundary-collection/master/collection/local-authority/S14000001/index.geojson
S14000002,https://raw.githubusercontent.com/digital-land/boundary-collection/master/collection/local-authority/S14000002/index.geojson
S14000003,https://raw.githubusercontent.com/digital-land/boundary-collection/master/collection/local-authority/S14000003/index.geojson
S14000004,https://raw.githubusercontent.com/digital-land/boundary-collection/master/collection/local-authority/S14000004/index.geojson
S14000005,https://raw.githubusercontent.com/digital-land/boundary-collection/master/collection/local-authority/S14000005/index.geojson
S14000006,https://raw.githubusercontent.com/digital-land/boundary-collection/master/collection/local-authority/S14000006/index.geojson
S14000007,https://raw.githubusercontent.com/digital-land/boundary-collection/master/collection/local-authority/S14000007/index.geojson
S14000008,https://raw.githubusercontent.com/digital-land/boundary-collection/master/collection/local-authority/S14000008/index.geojson
S14000009,https://raw.githubusercontent.com/digital-land/boundary-collection/master/collection/local-authority/S14000009/index.geojson
W07000041,https://raw.githubusercontent.com/digital-land/boundary-collection/master/collection/local-authority/W07000041/index.geojson
W07000042,https://raw.githubusercontent.com/digital-land/boundary-collection/master/collection/local-authority/W07000042/index.geojson
W07000043,https://raw.githubusercontent.com/digital-land/boundary-collection/master/collection/local-authority/W07000043/index.geojson
W07000044,https://raw.githubusercontent.com/digital-land/boundary-collection/master/collection/local-authority/W07000044/index.geojson
W07000045,https://raw.githubusercontent.com/digital-land/boundary-collection/master/collection/local-authority/W07000045/index.geojson
W07000046,https://raw.githubusercontent.com/digital-land/boundary-collection/master/collection/local-authority/W07000046/index.geojson
W07000047,https://raw.githubusercontent.com/digital-land/boundary-collection/master/collection/local-authority/W07000047/index.geojson
W07000048,https://raw.githubusercontent.com/digital-land/boundary-collection/master/collection/local-authority/W07000048/index.geojson
W07000049,https://raw.githubusercontent.com/digital-land/boundary-collection/master/collection/local-authority/W07000049/index.geojson
W07000050,https://raw.githubusercontent.com/digital-land/boundary-collection/master/collection/local-authority/W07000050/index.geojson
S14000020,https://raw.githubusercontent.com/digital-land/boundary-collection/master/collection/local-authority/S14000020/index.geojson
S14000021,https://raw.githubusercontent.com/digital-land/boundary-collection/master/collection/local-authority/S14000021/index.geojson
S14000022,https://raw.githubusercontent.com/digital-land/boundary-collection/master/collection/local-authority/S14000022/index.geojson
S14000023,https://raw.githubusercontent.com/digital-land/boundary-collection/master/collection/local-authority/S14000023/index.geojson
S14000024,https://raw.githubusercontent.com/digital-land/boundary-collection/master/collection/local-authority/S14000024/index.geojson
S14000025,https://raw.githubusercontent.com/digital-land/boundary-collection/master/collection/local-authority/S14000025/index.geojson
S14000026,https://raw.githubusercontent.com/digital-land/boundary-collection/master/collection/local-authority/S14000026/index.geojson
S14000027,https://raw.githubusercontent.com/digital-land/boundary-collection/master/collection/local-authority/S14000027/index.geojson
S14000028,https://raw.githubusercontent.com/digital-land/boundary-collection/master/collection/local-authority/S14000028/index.geojson
S14000029,https://raw.githubusercontent.com/digital-land/boundary-collection/master/collection/local-authority/S14000029/index.geojson
W07000051,https://raw.githubusercontent.com/digital-land/boundary-collection/master/collection/local-authority/W07000051/index.geojson
W07000052,https://raw.githubusercontent.com/digital-land/boundary-collection/master/collection/local-authority/W07000052/index.geojson
W07000053,https://raw.githubusercontent.com/digital-land/boundary-collection/master/collection/local-authority/W07000053/index.geojson
W07000054,https://raw.githubusercontent.com/digital-land/boundary-collection/master/collection/local-authority/W07000054/index.geojson
W07000055,https://raw.githubusercontent.com/digital-land/boundary-collection/master/collection/local-authority/W07000055/index.geojson
W07000056,https://raw.githubusercontent.com/digital-land/boundary-collection/master/collection/local-authority/W07000056/index.geojson
W07000057,https://raw.githubusercontent.com/digital-land/boundary-collection/master/collection/local-authority/W07000057/index.geojson
W07000058,https://raw.githubusercontent.com/digital-land/boundary-collection/master/collection/local-authority/W07000058/index.geojson
W07000059,https://raw.githubusercontent.com/digital-land/boundary-collection/master/collection/local-authority/W07000059/index.geojson
W07000060,https://raw.githubusercontent.com/digital-land/boundary-collection/master/collection/local-authority/W07000060/index.geojson
W07000071,https://raw.githubusercontent.com/digital-land/boundary-collection/master/collection/local-authority/W07000071/index.geojson
W07000072,https://raw.githubusercontent.com/digital-land/boundary-collection/master/collection/local-authority/W07000072/index.geojson
W07000073,https://raw.githubusercontent.com/digital-land/boundary-collection/master/collection/local-authority/W07000073/index.geojson
W07000074,https://raw.githubusercontent.com/digital-land/boundary-collection/master/collection/local-authority/W07000074/index.geojson
W07000075,https://raw.githubusercontent.com/digital-land/boundary-collection/master/collection/local-authority/W07000075/index.geojson
W07000076,https://raw.githubusercontent.com/digital-land/boundary-collection/master/collection/local-authority/W07000076/index.geojson
W07000077,https://raw.githubusercontent.com/digital-land/boundary-collection/master/collection/local-authority/W07000077/index.geojson
W07000078,https://raw.githubusercontent.com/digital-land/boundary-collection/master/collection/local-authority/W07000078/index.geojson
W07000079,https://raw.githubusercontent.com/digital-land/boundary-collection/master/collection/local-authority/W07000079/index.geojson
W07000080,https://raw.githubusercontent.com/digital-land/boundary-collection/master/collection/local-authority/W07000080/index.geojson
W07000061,https://raw.githubusercontent.com/digital-land/boundary-collection/master/collection/local-authority/W07000061/index.geojson
W07000062,https://raw.githubusercontent.com/digital-land/boundary-collection/master/collection/local-authority/W07000062/index.geojson
W07000063,https://raw.githubusercontent.com/digital-land/boundary-collection/master/collection/local-authority/W07000063/index.geojson
W07000064,https://raw.githubusercontent.com/digital-land/boundary-collection/master/collection/local-authority/W07000064/index.geojson
W07000065,https://raw.githubusercontent.com/digital-land/boundary-collection/master/collection/local-authority/W07000065/index.geojson
W07000066,https://raw.githubusercontent.com/digital-land/boundary-collection/master/collection/local-authority/W07000066/index.geojson
W07000067,https://raw.githubusercontent.com/digital-land/boundary-collection/master/collection/local-authority/W07000067/index.geojson
W07000068,https://raw.githubusercontent.com/digital-land/boundary-collection/master/collection/local-authority/W07000068/index.geojson
W07000069,https://raw.githubusercontent.com/digital-land/boundary-collection/master/collection/local-authority/W07000069/index.geojson
W07000070,https://raw.githubusercontent.com/digital-land/boundary-collection/master/collection/local-authority/W07000070/index.geojson
S14000050,https://raw.githubusercontent.com/digital-land/boundary-collection/master/collection/local-authority/S14000050/index.geojson
S14000051,https://raw.githubusercontent.com/digital-land/boundary-collection/master/collection/local-authority/S14000051/index.geojson
S14000052,https://raw.githubusercontent.com/digital-land/boundary-collection/master/collection/local-authority/S14000052/index.geojson
S14000053,https://raw.githubusercontent.com/digital-land/boundary-collection/master/collection/local-authority/S14000053/index.geojson
S14000054,https://raw.githubusercontent.com/digital-land/boundary-collection/master/collection/local-authority/S14000054/index.geojson
S14000055,https://raw.githubusercontent.com/digital-land/boundary-collection/master/collection/local-authority/S14000055/index.geojson
S14000056,https://raw.githubusercontent.com/digital-land/boundary-collection/master/collection/local-authority/S14000056/index.geojson
S14000057,https://raw.githubusercontent.com/digital-land/boundary-collection/master/collection/local-authority/S14000057/index.geojson
S14000058,https://raw.githubusercontent.com/digital-land/boundary-collection/master/collection/local-authority/S14000058/index.geojson
S14000059,https://raw.githubusercontent.com/digital-land/boundary-collection/master/collection/local-authority/S14000059/index.geojson
